raw_availability_id,external_accommodation_id,availability_date,is_closed,allocation,booked_by_customer,booked_by_owner,actual_available,potential_available,load_ts,source_file
252,ACC2036,2024-09-08 00:00:00,N,2,2,0,0,0,2024-01-11 00:00:00,availability_202409.csv
253,ACC2036,2024-09-09 00:00:00,N,1,0,0,1,1,2024-05-10 00:00:00,availability_202409.csv
254,ACC2036,2024-09-10 00:00:00,N,1,1,1,0,1,2024-04-03 00:00:00,availability_202409.csv
255,ACC2036,2024-09-11 00:00:00,N,2,0,1,1,2,2024-02-25 00:00:00,availability_202409.csv
256,ACC2036,2024-09-12 00:00:00,N,2,2,0,0,1,2024-08-15 00:00:00,availability_202409.csv
257,ACC2036,2024-09-13 00:00:00,Y,1,0,0,1,2,2024-11-19 00:00:00,availability_202409.csv
258,ACC2036,2024-09-14 00:00:00,N,2,2,1,0,1,2024-03-21 00:00:00,availability_202409.csv
259,ACC2036,2024-09-15 00:00:00,N,3,1,1,1,2,2024-12-20 00:00:00,availability_202409.csv
260,ACC2036,2024-09-16 00:00:00,N,3,3,1,0,0,2024-11-13 00:00:00,availability_202409.csv
261,ACC2036,2024-09-17 00:00:00,N,2,2,0,0,1,2024-02-28 00:00:00,availability_202409.csv
262,ACC2036,2024-09-18 00:00:00,N,2,0,1,1,2,2024-02-02 00:00:00,availability_202409.csv
263,ACC2036,2024-09-19 00:00:00,N,1,0,1,0,0,2024-06-16 00:00:00,availability_202409.csv
264,ACC2036,2024-09-20 00:00:00,N,1,1,1,0,1,2024-12-14 00:00:00,availability_202409.csv
265,ACC2036,2024-09-21 00:00:00,N,2,1,1,0,0,2024-07-17 00:00:00,availability_202409.csv
266,ACC2036,2024-09-22 00:00:00,N,2,2,1,0,0,2024-12-06 00:00:00,availability_202409.csv
267,ACC2036,2024-09-23 00:00:00,N,1,0,1,0,1,2024-11-02 00:00:00,availability_202409.csv
268,ACC2036,2024-09-24 00:00:00,N,1,1,0,0,1,2024-02-08 00:00:00,availability_202409.csv
269,ACC2036,2024-09-25 00:00:00,N,3,1,0,2,3,2024-02-13 00:00:00,availability_202409.csv
270,ACC2036,2024-09-26 00:00:00,N,3,0,1,2,3,2024-07-20 00:00:00,availability_202409.csv
271,ACC2036,2024-09-27 00:00:00,N,3,3,1,0,1,2024-08-30 00:00:00,availability_202409.csv
272,ACC2036,2024-09-28 00:00:00,N,1,0,1,0,0,2024-05-28 00:00:00,availability_202409.csv
273,ACC2036,2024-09-29 00:00:00,N,1,1,1,0,0,2024-01-26 00:00:00,availability_202409.csv
274,ACC2036,2024-09-30 00:00:00,N,1,0,1,0,1,2024-10-20 00:00:00,availability_202409.csv
275,ACC2036,2024-10-01 00:00:00,N,2,2,0,0,1,2024-09-29 00:00:00,availability_202410.csv
276,ACC2036,2024-10-02 00:00:00,N,2,2,1,0,1,2024-01-06 00:00:00,availability_202410.csv
277,ACC2036,2024-10-03 00:00:00,N,2,2,0,0,1,2024-03-31 00:00:00,availability_202410.csv
278,ACC2036,2024-10-04 00:00:00,N,3,1,1,1,2,2024-05-17 00:00:00,availability_202410.csv
279,ACC2036,2024-10-05 00:00:00,N,3,3,0,0,1,2024-02-15 00:00:00,availability_202410.csv
280,ACC2036,2024-10-06 00:00:00,N,2,2,0,0,0,2024-02-24 00:00:00,availability_202410.csv
281,ACC2036,2024-10-07 00:00:00,N,3,3,0,0,1,2024-06-19 00:00:00,availability_202410.csv
282,ACC2036,2024-10-08 00:00:00,N,2,2,1,0,0,2024-10-25 00:00:00,availability_202410.csv
283,ACC2036,2024-10-09 00:00:00,N,2,0,1,1,2,2024-04-21 00:00:00,availability_202410.csv
284,ACC2036,2024-10-10 00:00:00,N,1,0,1,0,0,2024-12-30 00:00:00,availability_202410.csv
285,ACC2036,2024-10-11 00:00:00,N,1,0,1,0,1,2024-05-12 00:00:00,availability_202410.csv
286,ACC2036,2024-10-12 00:00:00,N,1,1,1,0,0,2024-06-02 00:00:00,availability_202410.csv
287,ACC2036,2024-10-13 00:00:00,N,3,0,0,3,4,2024-04-10 00:00:00,availability_202410.csv
288,ACC2036,2024-10-14 00:00:00,N,3,3,0,0,1,2024-03-22 00:00:00,availability_202410.csv
289,ACC2036,2024-10-15 00:00:00,N,2,2,0,0,1,2024-10-24 00:00:00,availability_202410.csv
290,ACC2036,2024-10-16 00:00:00,N,3,3,1,0,0,2024-06-20 00:00:00,availability_202410.csv
291,ACC2036,2024-10-17 00:00:00,N,2,1,0,1,1,2024-12-21 00:00:00,availability_202410.csv
292,ACC2036,2024-10-18 00:00:00,N,3,3,0,0,0,2024-09-01 00:00:00,availability_202410.csv
293,ACC2036,2024-10-19 00:00:00,N,1,0,0,1,1,2024-12-22 00:00:00,availability_202410.csv
294,ACC2036,2024-10-20 00:00:00,N,1,0,0,1,1,2024-08-29 00:00:00,availability_202410.csv
295,ACC2036,2024-10-21 00:00:00,N,2,1,0,1,1,2024-08-10 00:00:00,availability_202410.csv
296,ACC2036,2024-10-22 00:00:00,N,3,2,0,1,2,2024-02-12 00:00:00,availability_202410.csv
297,ACC2036,2024-10-23 00:00:00,N,3,1,0,2,2,2024-12-24 00:00:00,availability_202410.csv
298,ACC2036,2024-10-24 00:00:00,N,3,2,0,1,2,2024-07-30 00:00:00,availability_202410.csv
299,ACC2036,2024-10-25 00:00:00,N,1,1,1,0,1,2024-06-21 00:00:00,availability_202410.csv
300,ACC2036,2024-10-26 00:00:00,N,3,1,0,2,3,2024-07-04 00:00:00,availability_202410.csv
301,ACC2036,2024-10-27 00:00:00,N,1,1,1,0,1,2024-04-09 00:00:00,availability_202410.csv
302,ACC2036,2024-10-28 00:00:00,N,1,0,0,1,1,2024-11-07 00:00:00,availability_202410.csv
303,ACC2036,2024-10-29 00:00:00,N,1,0,1,0,1,2024-09-26 00:00:00,availability_202410.csv
304,ACC2036,2024-10-30 00:00:00,N,3,3,0,0,0,2024-06-28 00:00:00,availability_202410.csv
305,ACC2036,2024-10-31 00:00:00,N,3,3,1,0,0,2024-07-29 00:00:00,availability_202410.csv
306,ACC2036,2024-11-01 00:00:00,N,3,2,1,0,1,2024-12-12 00:00:00,availability_202411.csv
307,ACC2036,2024-11-02 00:00:00,N,2,1,0,1,1,2024-09-23 00:00:00,availability_202411.csv
308,ACC2036,2024-11-03 00:00:00,N,1,0,0,1,1,2024-10-08 00:00:00,availability_202411.csv
309,ACC2036,2024-11-04 00:00:00,N,2,2,0,0,0,2024-10-03 00:00:00,availability_202411.csv
310,ACC2036,2024-11-05 00:00:00,N,2,1,1,0,1,2024-01-14 00:00:00,availability_202411.csv
311,ACC2036,2024-11-06 00:00:00,N,3,2,0,1,2,2024-09-28 00:00:00,availability_202411.csv
312,ACC2036,2024-11-07 00:00:00,N,1,0,0,1,2,2024-09-06 00:00:00,availability_202411.csv
313,ACC2036,2024-11-08 00:00:00,N,3,3,1,0,1,2024-02-10 00:00:00,availability_202411.csv
314,ACC2036,2024-11-09 00:00:00,N,3,1,1,1,2,2024-07-11 00:00:00,availability_202411.csv
315,ACC2036,2024-11-10 00:00:00,N,1,1,1,0,1,2024-05-04 00:00:00,availability_202411.csv
316,ACC2036,2024-11-11 00:00:00,N,1,0,1,0,1,2024-05-21 00:00:00,availability_202411.csv
317,ACC2036,2024-11-12 00:00:00,N,3,3,0,0,1,2024-10-22 00:00:00,availability_202411.csv
318,ACC2036,2024-11-13 00:00:00,N,1,0,1,0,0,2024-09-14 00:00:00,availability_202411.csv
319,ACC2036,2024-11-14 00:00:00,Y,1,0,1,0,0,2024-09-05 00:00:00,availability_202411.csv
320,ACC2036,2024-11-15 00:00:00,N,2,0,1,1,2,2024-01-26 00:00:00,availability_202411.csv
321,ACC2036,2024-11-16 00:00:00,N,2,0,0,2,2,2024-06-12 00:00:00,availability_202411.csv
322,ACC2036,2024-11-17 00:00:00,N,3,0,1,2,3,2024-01-14 00:00:00,availability_202411.csv
323,ACC2036,2024-11-18 00:00:00,N,3,3,1,0,0,2024-05-18 00:00:00,availability_202411.csv
324,ACC2036,2024-11-19 00:00:00,N,2,2,1,0,1,2024-07-12 00:00:00,availability_202411.csv
325,ACC2036,2024-11-20 00:00:00,N,1,1,0,0,0,2024-08-12 00:00:00,availability_202411.csv
326,ACC2036,2024-11-21 00:00:00,N,2,1,0,1,2,2024-04-14 00:00:00,availability_202411.csv
327,ACC2036,2024-11-22 00:00:00,N,3,3,1,0,1,2024-09-16 00:00:00,availability_202411.csv
328,ACC2036,2024-11-23 00:00:00,N,3,2,1,0,0,2024-02-27 00:00:00,availability_202411.csv
329,ACC2036,2024-11-24 00:00:00,N,3,2,1,0,1,2024-02-03 00:00:00,availability_202411.csv
330,ACC2036,2024-11-25 00:00:00,N,2,0,1,1,2,2024-05-08 00:00:00,availability_202411.csv
331,ACC2036,2024-11-26 00:00:00,N,2,1,1,0,1,2024-11-23 00:00:00,availability_202411.csv
332,ACC2036,2024-11-27 00:00:00,N,1,0,0,1,2,2024-09-20 00:00:00,availability_202411.csv
333,ACC2036,2024-11-28 00:00:00,N,2,1,1,0,0,2024-11-13 00:00:00,availability_202411.csv
334,ACC2036,2024-11-29 00:00:00,N,1,1,1,0,0,2024-03-05 00:00:00,availability_202411.csv
335,ACC2036,2024-11-30 00:00:00,N,3,1,0,2,2,2024-01-31 00:00:00,availability_202411.csv
336,ACC2036,2024-12-01 00:00:00,N,2,2,0,0,1,2024-02-28 00:00:00,availability_202412.csv
337,ACC2036,2024-12-02 00:00:00,N,2,0,1,1,2,2024-05-25 00:00:00,availability_202412.csv
338,ACC2036,2024-12-03 00:00:00,N,1,1,0,0,1,2024-06-04 00:00:00,availability_202412.csv
339,ACC2036,2024-12-04 00:00:00,N,1,1,1,0,1,2024-02-22 00:00:00,availability_202412.csv
340,ACC2036,2024-12-05 00:00:00,N,1,0,0,1,1,2024-07-27 00:00:00,availability_202412.csv
341,ACC2036,2024-12-06 00:00:00,N,2,0,0,2,2,2024-12-31 00:00:00,availability_202412.csv
342,ACC2036,2024-12-07 00:00:00,N,2,2,1,0,0,2024-10-19 00:00:00,availability_202412.csv
343,ACC2036,2024-12-08 00:00:00,N,2,0,0,2,2,2024-10-31 00:00:00,availability_202412.csv
344,ACC2036,2024-12-09 00:00:00,N,2,0,1,1,2,2024-11-20 00:00:00,availability_202412.csv
345,ACC2036,2024-12-10 00:00:00,N,2,2,0,0,1,2024-04-07 00:00:00,availability_202412.csv
346,ACC2036,2024-12-11 00:00:00,Y,2,1,0,1,2,2024-08-21 00:00:00,availability_202412.csv
347,ACC2036,2024-12-12 00:00:00,N,1,0,1,0,1,2024-01-14 00:00:00,availability_202412.csv
348,ACC2036,2024-12-13 00:00:00,N,3,3,1,0,1,2024-06-20 00:00:00,availability_202412.csv
349,ACC2036,2024-12-14 00:00:00,N,1,0,1,0,1,2024-12-04 00:00:00,availability_202412.csv
350,ACC2036,2024-12-15 00:00:00,N,1,1,0,0,0,2024-11-08 00:00:00,availability_202412.csv
351,ACC2036,2024-12-16 00:00:00,Y,3,0,0,3,4,2024-11-09 00:00:00,availability_202412.csv
352,ACC2036,2024-12-17 00:00:00,N,1,0,0,1,1,2024-08-17 00:00:00,availability_202412.csv
353,ACC2036,2024-12-18 00:00:00,N,3,1,1,1,1,2024-01-09 00:00:00,availability_202412.csv
354,ACC2036,2024-12-19 00:00:00,N,2,2,1,0,1,2024-08-05 00:00:00,availability_202412.csv
355,ACC2036,2024-12-20 00:00:00,N,2,0,0,2,3,2024-04-14 00:00:00,availability_202412.csv
356,ACC2036,2024-12-21 00:00:00,N,3,3,0,0,1,2024-10-10 00:00:00,availability_202412.csv
357,ACC2036,2024-12-22 00:00:00,N,1,1,0,0,1,2024-01-04 00:00:00,availability_202412.csv
358,ACC2036,2024-12-23 00:00:00,N,2,1,1,0,0,2024-07-05 00:00:00,availability_202412.csv
359,ACC2036,2024-12-24 00:00:00,N,1,1,1,0,1,2024-03-13 00:00:00,availability_202412.csv
360,ACC2036,2024-12-25 00:00:00,N,2,2,0,0,1,2024-01-18 00:00:00,availability_202412.csv
361,ACC2036,2024-12-26 00:00:00,N,2,2,0,0,0,2024-01-24 00:00:00,availability_202412.csv
362,ACC2036,2024-12-27 00:00:00,N,2,2,1,0,0,2024-03-06 00:00:00,availability_202412.csv
363,ACC2036,2024-12-28 00:00:00,N,3,0,1,2,2,2024-10-10 00:00:00,availability_202412.csv
364,ACC2036,2024-12-29 00:00:00,N,2,0,0,2,3,2024-04-24 00:00:00,availability_202412.csv
365,ACC2036,2024-12-30 00:00:00,N,2,2,0,0,0,2024-06-07 00:00:00,availability_202412.csv
366,ACC2021,2024-01-01 00:00:00,N,1,0,1,0,0,2024-01-02 00:00:00,availability_202401.csv
367,ACC2021,2024-01-02 00:00:00,N,2,2,0,0,1,2024-09-28 00:00:00,availability_202401.csv
368,ACC2021,2024-01-03 00:00:00,N,1,0,1,0,0,2024-08-05 00:00:00,availability_202401.csv
369,ACC2021,2024-01-04 00:00:00,N,3,0,1,2,2,2024-10-01 00:00:00,availability_202401.csv
370,ACC2021,2024-01-05 00:00:00,N,2,1,1,0,0,2024-07-23 00:00:00,availability_202401.csv
371,ACC2021,2024-01-06 00:00:00,N,2,1,1,0,1,2024-10-15 00:00:00,availability_202401.csv
372,ACC2021,2024-01-07 00:00:00,N,2,1,0,1,2,2024-05-28 00:00:00,availability_202401.csv
373,ACC2021,2024-01-08 00:00:00,N,1,0,1,0,1,2024-09-03 00:00:00,availability_202401.csv
374,ACC2021,2024-01-09 00:00:00,N,3,1,1,1,2,2024-01-21 00:00:00,availability_202401.csv
375,ACC2021,2024-01-10 00:00:00,Y,1,1,0,0,1,2024-06-15 00:00:00,availability_202401.csv
376,ACC2021,2024-01-11 00:00:00,N,3,3,0,0,1,2024-09-14 00:00:00,availability_202401.csv
377,ACC2021,2024-01-12 00:00:00,N,2,1,1,0,0,2024-09-26 00:00:00,availability_202401.csv
378,ACC2021,2024-01-13 00:00:00,N,1,0,1,0,0,2024-05-26 00:00:00,availability_202401.csv
379,ACC2021,2024-01-14 00:00:00,N,1,1,0,0,1,2024-10-23 00:00:00,availability_202401.csv
380,ACC2021,2024-01-15 00:00:00,N,1,0,1,0,0,2024-08-07 00:00:00,availability_202401.csv
381,ACC2021,2024-01-16 00:00:00,N,3,0,0,3,4,2024-11-18 00:00:00,availability_202401.csv
382,ACC2021,2024-01-17 00:00:00,N,2,1,0,1,2,2024-01-09 00:00:00,availability_202401.csv
383,ACC2021,2024-01-18 00:00:00,N,3,2,1,0,1,2024-01-24 00:00:00,availability_202401.csv
384,ACC2021,2024-01-19 00:00:00,N,1,0,1,0,1,2024-01-18 00:00:00,availability_202401.csv
385,ACC2021,2024-01-20 00:00:00,N,3,1,0,2,2,2024-07-26 00:00:00,availability_202401.csv
386,ACC2021,2024-01-21 00:00:00,N,3,0,1,2,3,2024-11-15 00:00:00,availability_202401.csv
387,ACC2021,2024-01-22 00:00:00,N,1,1,1,0,0,2024-12-13 00:00:00,availability_202401.csv
388,ACC2021,2024-01-23 00:00:00,N,1,1,0,0,1,2024-05-29 00:00:00,availability_202401.csv
389,ACC2021,2024-01-24 00:00:00,N,2,0,0,2,3,2024-09-18 00:00:00,availability_202401.csv
390,ACC2021,2024-01-25 00:00:00,Y,3,0,1,2,2,2024-04-30 00:00:00,availability_202401.csv
391,ACC2021,2024-01-26 00:00:00,N,2,0,1,1,1,2024-05-13 00:00:00,availability_202401.csv
392,ACC2021,2024-01-27 00:00:00,N,2,2,1,0,0,2024-12-09 00:00:00,availability_202401.csv
393,ACC2021,2024-01-28 00:00:00,N,3,0,0,3,4,2024-07-01 00:00:00,availability_202401.csv
394,ACC2021,2024-01-29 00:00:00,N,1,0,1,0,1,2024-09-10 00:00:00,availability_202401.csv
395,ACC2021,2024-01-30 00:00:00,N,3,1,1,1,1,2024-12-17 00:00:00,availability_202401.csv
396,ACC2021,2024-01-31 00:00:00,N,3,3,0,0,0,2024-10-16 00:00:00,availability_202401.csv
397,ACC2021,2024-02-01 00:00:00,N,3,3,0,0,0,2024-10-29 00:00:00,availability_202402.csv
398,ACC2021,2024-02-02 00:00:00,N,3,0,1,2,2,2024-04-24 00:00:00,availability_202402.csv
399,ACC2021,2024-02-03 00:00:00,N,1,0,1,0,0,2024-12-13 00:00:00,availability_202402.csv
400,ACC2021,2024-02-04 00:00:00,N,1,0,1,0,1,2024-05-09 00:00:00,availability_202402.csv
401,ACC2021,2024-02-05 00:00:00,N,2,1,1,0,0,2024-07-08 00:00:00,availability_202402.csv
402,ACC2021,2024-02-06 00:00:00,N,2,0,0,2,3,2024-04-22 00:00:00,availability_202402.csv
403,ACC2021,2024-02-07 00:00:00,N,2,0,0,2,3,2024-07-21 00:00:00,availability_202402.csv
404,ACC2021,2024-02-08 00:00:00,N,1,0,1,0,1,2024-09-07 00:00:00,availability_202402.csv
405,ACC2021,2024-02-09 00:00:00,N,2,1,0,1,2,2024-03-02 00:00:00,availability_202402.csv
406,ACC2021,2024-02-10 00:00:00,N,2,0,0,2,3,2024-09-10 00:00:00,availability_202402.csv
407,ACC2021,2024-02-11 00:00:00,N,1,1,0,0,0,2024-07-14 00:00:00,availability_202402.csv
408,ACC2021,2024-02-12 00:00:00,N,1,1,1,0,1,2024-06-19 00:00:00,availability_202402.csv
409,ACC2021,2024-02-13 00:00:00,N,1,1,1,0,1,2024-04-04 00:00:00,availability_202402.csv
410,ACC2021,2024-02-14 00:00:00,N,2,1,1,0,0,2024-11-02 00:00:00,availability_202402.csv
411,ACC2021,2024-02-15 00:00:00,N,2,2,1,0,1,2024-05-11 00:00:00,availability_202402.csv
412,ACC2021,2024-02-16 00:00:00,N,1,0,0,1,2,2024-10-12 00:00:00,availability_202402.csv
413,ACC2021,2024-02-17 00:00:00,N,1,1,1,0,0,2024-01-11 00:00:00,availability_202402.csv
414,ACC2021,2024-02-18 00:00:00,N,3,1,0,2,3,2024-06-15 00:00:00,availability_202402.csv
415,ACC2021,2024-02-19 00:00:00,N,3,1,1,1,2,2024-12-09 00:00:00,availability_202402.csv
416,ACC2021,2024-02-20 00:00:00,N,2,0,1,1,1,2024-06-08 00:00:00,availability_202402.csv
417,ACC2021,2024-02-21 00:00:00,Y,2,1,1,0,0,2024-08-10 00:00:00,availability_202402.csv
418,ACC2021,2024-02-22 00:00:00,N,3,0,0,3,4,2024-03-20 00:00:00,availability_202402.csv
419,ACC2021,2024-02-23 00:00:00,N,2,1,1,0,0,2024-03-14 00:00:00,availability_202402.csv
420,ACC2021,2024-02-24 00:00:00,N,2,2,0,0,0,2024-09-30 00:00:00,availability_202402.csv
421,ACC2021,2024-02-25 00:00:00,N,2,0,1,1,1,2024-10-21 00:00:00,availability_202402.csv
422,ACC2021,2024-02-26 00:00:00,N,3,2,1,0,1,2024-03-13 00:00:00,availability_202402.csv
423,ACC2021,2024-02-27 00:00:00,N,2,1,0,1,1,2024-09-18 00:00:00,availability_202402.csv
424,ACC2021,2024-02-28 00:00:00,N,2,2,0,0,1,2024-03-21 00:00:00,availability_202402.csv
425,ACC2021,2024-02-29 00:00:00,N,2,0,0,2,2,2024-06-06 00:00:00,availability_202402.csv
426,ACC2021,2024-03-01 00:00:00,N,1,0,0,1,1,2024-05-07 00:00:00,availability_202403.csv
427,ACC2021,2024-03-02 00:00:00,N,1,1,1,0,0,2024-05-04 00:00:00,availability_202403.csv
428,ACC2021,2024-03-03 00:00:00,N,1,1,0,0,1,2024-08-12 00:00:00,availability_202403.csv
429,ACC2021,2024-03-04 00:00:00,N,2,1,1,0,0,2024-10-24 00:00:00,availability_202403.csv
430,ACC2021,2024-03-05 00:00:00,N,3,2,1,0,1,2024-11-23 00:00:00,availability_202403.csv
431,ACC2021,2024-03-06 00:00:00,N,3,3,1,0,0,2024-10-21 00:00:00,availability_202403.csv
432,ACC2021,2024-03-07 00:00:00,N,2,1,0,1,1,2024-08-01 00:00:00,availability_202403.csv
433,ACC2021,2024-03-08 00:00:00,N,2,1,1,0,1,2024-07-28 00:00:00,availability_202403.csv
434,ACC2021,2024-03-09 00:00:00,N,3,2,0,1,2,2024-04-27 00:00:00,availability_202403.csv
435,ACC2021,2024-03-10 00:00:00,N,2,2,1,0,0,2024-04-05 00:00:00,availability_202403.csv
436,ACC2021,2024-03-11 00:00:00,N,1,0,0,1,1,2024-02-24 00:00:00,availability_202403.csv
437,ACC2021,2024-03-12 00:00:00,N,2,1,0,1,2,2024-01-22 00:00:00,availability_202403.csv
438,ACC2021,2024-03-13 00:00:00,N,1,0,0,1,2,2024-12-06 00:00:00,availability_202403.csv
439,ACC2021,2024-03-14 00:00:00,N,3,0,0,3,4,2024-05-23 00:00:00,availability_202403.csv
440,ACC2021,2024-03-15 00:00:00,N,3,0,0,3,3,2024-10-02 00:00:00,availability_202403.csv
441,ACC2021,2024-03-16 00:00:00,N,1,0,0,1,2,2024-04-09 00:00:00,availability_202403.csv
442,ACC2021,2024-03-17 00:00:00,N,1,0,1,0,0,2024-10-15 00:00:00,availability_202403.csv
443,ACC2021,2024-03-18 00:00:00,N,2,2,0,0,0,2024-05-13 00:00:00,availability_202403.csv
444,ACC2021,2024-03-19 00:00:00,Y,1,1,0,0,1,2024-08-06 00:00:00,availability_202403.csv
445,ACC2021,2024-03-20 00:00:00,N,1,1,0,0,1,2024-06-29 00:00:00,availability_202403.csv
446,ACC2021,2024-03-21 00:00:00,Y,1,1,1,0,0,2024-07-29 00:00:00,availability_202403.csv
447,ACC2021,2024-03-22 00:00:00,N,3,1,0,2,3,2024-10-09 00:00:00,availability_202403.csv
448,ACC2021,2024-03-23 00:00:00,N,3,1,0,2,3,2024-02-23 00:00:00,availability_202403.csv
449,ACC2021,2024-03-24 00:00:00,N,3,1,1,1,1,2024-05-05 00:00:00,availability_202403.csv
450,ACC2021,2024-03-25 00:00:00,N,2,0,1,1,1,2024-09-28 00:00:00,availability_202403.csv
451,ACC2021,2024-03-26 00:00:00,N,2,0,0,2,3,2024-11-10 00:00:00,availability_202403.csv
452,ACC2021,2024-03-27 00:00:00,N,3,3,0,0,0,2024-01-20 00:00:00,availability_202403.csv
453,ACC2021,2024-03-28 00:00:00,N,3,3,1,0,1,2024-09-28 00:00:00,availability_202403.csv
454,ACC2021,2024-03-29 00:00:00,Y,2,1,1,0,0,2024-08-02 00:00:00,availability_202403.csv
455,ACC2021,2024-03-30 00:00:00,N,3,0,1,2,2,2024-02-28 00:00:00,availability_202403.csv
456,ACC2021,2024-03-31 00:00:00,N,2,0,1,1,2,2024-04-10 00:00:00,availability_202403.csv
457,ACC2021,2024-04-01 00:00:00,N,1,1,0,0,0,2024-10-23 00:00:00,availability_202404.csv
458,ACC2021,2024-04-02 00:00:00,N,1,0,0,1,1,2024-01-14 00:00:00,availability_202404.csv
459,ACC2021,2024-04-03 00:00:00,N,1,1,1,0,0,2024-09-03 00:00:00,availability_202404.csv
460,ACC2021,2024-04-04 00:00:00,N,1,0,1,0,1,2024-11-30 00:00:00,availability_202404.csv
461,ACC2021,2024-04-05 00:00:00,N,2,2,0,0,0,2024-08-24 00:00:00,availability_202404.csv
462,ACC2021,2024-04-06 00:00:00,N,1,0,1,0,0,2024-11-01 00:00:00,availability_202404.csv
463,ACC2021,2024-04-07 00:00:00,N,1,0,0,1,1,2024-06-16 00:00:00,availability_202404.csv
464,ACC2021,2024-04-08 00:00:00,N,2,0,0,2,2,2024-10-08 00:00:00,availability_202404.csv
465,ACC2021,2024-04-09 00:00:00,N,3,2,1,0,1,2024-05-29 00:00:00,availability_202404.csv
466,ACC2021,2024-04-10 00:00:00,N,1,0,1,0,1,2024-11-03 00:00:00,availability_202404.csv
467,ACC2021,2024-04-11 00:00:00,N,2,1,0,1,1,2024-05-18 00:00:00,availability_202404.csv
468,ACC2021,2024-04-12 00:00:00,N,2,0,1,1,1,2024-09-01 00:00:00,availability_202404.csv
469,ACC2021,2024-04-13 00:00:00,N,2,1,1,0,1,2024-06-21 00:00:00,availability_202404.csv
470,ACC2021,2024-04-14 00:00:00,N,3,1,1,1,1,2024-09-12 00:00:00,availability_202404.csv
471,ACC2021,2024-04-15 00:00:00,N,3,3,0,0,0,2024-04-06 00:00:00,availability_202404.csv
472,ACC2021,2024-04-16 00:00:00,N,1,1,0,0,0,2024-04-26 00:00:00,availability_202404.csv
473,ACC2021,2024-04-17 00:00:00,N,2,2,0,0,0,2024-05-01 00:00:00,availability_202404.csv
474,ACC2021,2024-04-18 00:00:00,N,1,1,1,0,1,2024-01-10 00:00:00,availability_202404.csv
475,ACC2021,2024-04-19 00:00:00,N,1,0,0,1,1,2024-02-16 00:00:00,availability_202404.csv
476,ACC2021,2024-04-20 00:00:00,N,3,1,0,2,2,2024-08-10 00:00:00,availability_202404.csv
477,ACC2021,2024-04-21 00:00:00,N,1,0,1,0,0,2024-02-09 00:00:00,availability_202404.csv
478,ACC2021,2024-04-22 00:00:00,N,2,2,1,0,1,2024-07-23 00:00:00,availability_202404.csv
479,ACC2021,2024-04-23 00:00:00,N,1,0,0,1,2,2024-01-27 00:00:00,availability_202404.csv
480,ACC2021,2024-04-24 00:00:00,N,3,1,0,2,2,2024-08-31 00:00:00,availability_202404.csv
481,ACC2021,2024-04-25 00:00:00,N,1,1,0,0,1,2024-06-11 00:00:00,availability_202404.csv
482,ACC2021,2024-04-26 00:00:00,Y,2,2,1,0,0,2024-11-05 00:00:00,availability_202404.csv
483,ACC2021,2024-04-27 00:00:00,N,3,2,0,1,1,2024-01-03 00:00:00,availability_202404.csv
484,ACC2021,2024-04-28 00:00:00,N,2,1,1,0,0,2024-11-22 00:00:00,availability_202404.csv
485,ACC2021,2024-04-29 00:00:00,N,2,0,1,1,2,2024-11-02 00:00:00,availability_202404.csv
486,ACC2021,2024-04-30 00:00:00,N,2,0,1,1,1,2024-07-04 00:00:00,availability_202404.csv
487,ACC2021,2024-05-01 00:00:00,N,1,1,0,0,0,2024-03-17 00:00:00,availability_202405.csv
488,ACC2021,2024-05-02 00:00:00,N,3,1,1,1,1,2024-01-28 00:00:00,availability_202405.csv
489,ACC2021,2024-05-03 00:00:00,N,2,1,1,0,0,2024-03-27 00:00:00,availability_202405.csv
490,ACC2021,2024-05-04 00:00:00,N,2,2,0,0,1,2024-08-16 00:00:00,availability_202405.csv
491,ACC2021,2024-05-05 00:00:00,N,2,1,1,0,1,2024-10-23 00:00:00,availability_202405.csv
492,ACC2021,2024-05-06 00:00:00,N,1,1,1,0,1,2024-04-08 00:00:00,availability_202405.csv
493,ACC2021,2024-05-07 00:00:00,N,1,0,1,0,1,2024-12-21 00:00:00,availability_202405.csv
494,ACC2021,2024-05-08 00:00:00,N,3,2,0,1,1,2024-06-10 00:00:00,availability_202405.csv
495,ACC2021,2024-05-09 00:00:00,N,3,3,0,0,0,2024-02-20 00:00:00,availability_202405.csv
496,ACC2021,2024-05-10 00:00:00,N,2,0,1,1,1,2024-02-17 00:00:00,availability_202405.csv
497,ACC2021,2024-05-11 00:00:00,N,1,1,0,0,0,2024-03-21 00:00:00,availability_202405.csv
498,ACC2021,2024-05-12 00:00:00,N,2,2,1,0,1,2024-08-01 00:00:00,availability_202405.csv
499,ACC2021,2024-05-13 00:00:00,N,2,0,0,2,2,2024-08-15 00:00:00,availability_202405.csv
500,ACC2021,2024-05-14 00:00:00,N,1,1,1,0,0,2024-12-15 00:00:00,availability_202405.csv
501,ACC2021,2024-05-15 00:00:00,N,2,1,1,0,1,2024-12-01 00:00:00,availability_202405.csv
502,ACC2021,2024-05-16 00:00:00,N,1,1,1,0,0,2024-04-08 00:00:00,availability_202405.csv
503,ACC2021,2024-05-17 00:00:00,N,2,0,0,2,2,2024-09-09 00:00:00,availability_202405.csv
504,ACC2021,2024-05-18 00:00:00,Y,2,0,1,1,1,2024-04-15 00:00:00,availability_202405.csv
