raw_booking_id,source_system,external_booking_id,booking_reference,external_customer_id,brochure,brand,created_ts,cancelled_ts,cancellation_reason,confirmed_ts,accommodation_start,accommodation_end,component_start,component_end,total_price,total_cost,credit_card_fee,booking_fee,cancellation_fee,adults,children,infants,is_owner_booking,booking_channel,channel_group,channel_reference,external_accommodation_id,load_ts,source_file
67,Mews,BK900067,BHG-2024-000067,CUST100642,BRO-MAI-SPR24,Maison Royale,2024-06-21 00:00:00,,,2024-06-23 14:00:00,2024-08-04 14:00:00,2024-08-14 14:00:00,2024-08-04 14:00:00,2024-08-14 14:00:00,5305.61,3277.12,152.96,30.45,0.0,1,0,0,N,OTA,Corporate,CH-3718,ACC2052,2024-06-21 00:00:00,bookings_202406.csv
68,Micros,BK900068,BHG-2024-000068,CUST100145,BRO-GRA-WIN24,Grand Palais,2024-06-19 00:00:00,,,2024-06-20 02:00:00,2024-12-01 02:00:00,2024-12-05 02:00:00,2024-12-01 02:00:00,2024-12-05 02:00:00,2684.84,1680.55,70.35,44.83,0.0,2,1,1,N,OTA,Corporate,CH-8763,ACC2019,2024-06-19 00:00:00,bookings_202406.csv
69,Micros,BK900069,BHG-2024-000069,CUST100011,BRO-CHÂ-AUT24,Château Moderne,2024-03-02 00:00:00,2024-03-03 22:00:00,Price,2024-03-02 22:00:00,2024-04-16 22:00:00,2024-04-23 22:00:00,2024-04-16 22:00:00,2024-04-23 22:00:00,10566.32,7118.3,210.96,2.75,2113.26,2,0,0,N,Web,Indirect,CH-4703,ACC2021,2024-03-02 00:00:00,bookings_202403.csv
70,Mews,BK900070,BHG-2024-000070,CUST100354,BRO-GRA-WIN24,Grand Palais,2023-01-15 00:00:00,,,2023-01-16 00:00:00,2023-04-03 00:00:00,2023-04-06 00:00:00,2023-04-03 00:00:00,2023-04-06 00:00:00,5657.13,4109.38,164.14,25.25,0.0,4,1,0,N,OTA,Direct,CH-2687,ACC2041,2023-01-15 00:00:00,bookings_202301.csv
71,Micros,BK900071,BHG-2024-000071,CUST100222,BRO-GRA-AUT24,Grand Palais,2023-07-02 00:00:00,,,2023-07-03 09:00:00,2023-12-01 09:00:00,2023-12-03 09:00:00,2023-12-01 09:00:00,2023-12-03 09:00:00,1757.0,1278.31,41.96,12.48,0.0,2,2,1,N,Telephone,Direct,CH-4798,ACC2018,2023-07-02 00:00:00,bookings_202307.csv
72,Micros,BK900072,BHG-2024-000072,CUST100222,BRO-CHÂ-AUT24,Château Moderne,2024-09-21 00:00:00,,,2024-09-21 18:00:00,2024-11-03 18:00:00,2024-11-05 18:00:00,2024-11-03 18:00:00,2024-11-05 18:00:00,1859.58,1045.09,42.17,19.79,0.0,1,0,0,N,Travel Agent,Corporate,CH-2921,ACC2006,2024-09-21 00:00:00,bookings_202409.csv
73,Mews,BK900073,BHG-2024-000073,CUST100247,BRO-MAI-SPR24,Maison Royale,2024-02-07 00:00:00,,,2024-02-09 00:00:00,2024-05-24 00:00:00,2024-05-31 00:00:00,2024-05-24 00:00:00,2024-05-31 00:00:00,17166.92,12929.36,474.37,42.99,0.0,4,2,0,N,Corporate,Corporate,CH-8235,ACC2036,2024-02-07 00:00:00,bookings_202402.csv
74,ProtelPMS,BK900074,BHG-2024-000074,CUST100502,BRO-MAI-WIN24,Maison Royale,2023-09-14 00:00:00,,,2023-09-14 15:00:00,2024-02-10 15:00:00,2024-02-15 15:00:00,2024-02-10 15:00:00,2024-02-15 15:00:00,4473.04,3253.11,90.31,19.08,0.0,1,0,0,Y,Travel Agent,Direct,CH-1174,ACC2045,2023-09-14 00:00:00,bookings_202309.csv
75,ProtelPMS,BK900075,BHG-2024-000075,CUST100201,BRO-CHÂ-SPR24,Château Moderne,2024-01-05 00:00:00,,,2024-01-07 19:00:00,2024-03-03 19:00:00,2024-03-04 19:00:00,2024-03-03 19:00:00,2024-03-04 19:00:00,1894.01,1260.73,28.78,12.29,0.0,2,0,0,Y,Corporate,Direct,CH-5145,ACC2029,2024-01-05 00:00:00,bookings_202401.csv
76,ProtelPMS,BK900076,BHG-2024-000076,CUST100281,BRO-GRA-SPR24,Grand Palais,2023-02-28 00:00:00,,,2023-02-28 03:00:00,2023-07-05 03:00:00,2023-07-19 03:00:00,2023-07-05 03:00:00,2023-07-19 03:00:00,22489.45,15718.69,521.39,4.67,0.0,2,0,1,N,OTA,Corporate,CH-3509,ACC2041,2023-02-28 00:00:00,bookings_202302.csv
77,Micros,BK900077,BHG-2024-000077,CUST100182,BRO-CHÂ-SUM24,Château Moderne,2023-05-15 00:00:00,2023-06-05 10:00:00,Medical,2023-05-15 10:00:00,2023-09-06 10:00:00,2023-09-08 10:00:00,2023-09-06 10:00:00,2023-09-08 10:00:00,1425.07,962.12,42.4,8.74,285.01,3,0,0,N,GDS,Direct,CH-7000,ACC2056,2023-05-15 00:00:00,bookings_202305.csv
78,ProtelPMS,BK900078,BHG-2024-000078,CUST100529,BRO-MAI-WIN24,Maison Royale,2024-11-11 00:00:00,2024-12-10 03:00:00,Price,2024-11-13 03:00:00,2025-03-06 03:00:00,2025-03-07 03:00:00,2025-03-06 03:00:00,2025-03-07 03:00:00,3140.02,1787.65,67.98,12.4,628.0,4,2,0,Y,Telephone,Corporate,CH-1052,ACC2001,2024-11-11 00:00:00,bookings_202411.csv
79,Micros,BK900079,BHG-2024-000079,CUST100319,BRO-GRA-SPR24,Grand Palais,2024-07-28 00:00:00,,,2024-07-29 20:00:00,2024-09-04 20:00:00,2024-09-08 20:00:00,2024-09-04 20:00:00,2024-09-08 20:00:00,3670.98,2794.14,65.11,3.89,0.0,4,0,1,N,Telephone,Direct,CH-4563,ACC2018,2024-07-28 00:00:00,bookings_202407.csv
80,Micros,BK900080,BHG-2024-000080,CUST100654,BRO-GRA-SPR24,Grand Palais,2024-04-16 00:00:00,,,2024-04-16 10:00:00,2024-06-25 10:00:00,2024-06-28 10:00:00,2024-06-25 10:00:00,2024-06-28 10:00:00,3799.73,2421.35,73.36,12.55,0.0,3,0,0,Y,Telephone,Direct,CH-5469,ACC2024,2024-04-16 00:00:00,bookings_202404.csv
81,ProtelPMS,BK900081,BHG-2024-000081,CUST100205,BRO-CHÂ-WIN24,Château Moderne,2023-10-30 00:00:00,2023-11-12 09:00:00,Change of plans,2023-10-31 09:00:00,2024-02-27 09:00:00,2024-03-01 09:00:00,2024-02-27 09:00:00,2024-03-01 09:00:00,4935.87,3308.51,135.45,30.92,987.17,2,0,0,Y,Telephone,Corporate,CH-4451,ACC2012,2023-10-30 00:00:00,bookings_202310.csv
82,Mews,BK900082,BHG-2024-000082,CUST100445,BRO-GRA-SUM24,Grand Palais,2024-10-23 00:00:00,,,2024-10-24 12:00:00,2024-12-23 12:00:00,2024-12-27 12:00:00,2024-12-23 12:00:00,2024-12-27 12:00:00,1853.49,1349.13,34.98,21.05,0.0,2,2,0,N,OTA,Corporate,CH-4054,ACC2023,2024-10-23 00:00:00,bookings_202410.csv
83,Micros,BK900083,BHG-2024-000083,CUST100487,BRO-CHÂ-AUT24,Château Moderne,2024-04-23 00:00:00,,,2024-04-24 17:00:00,2024-08-04 17:00:00,2024-08-18 17:00:00,2024-08-04 17:00:00,2024-08-18 17:00:00,21308.47,14804.67,597.49,0.36,0.0,2,0,0,Y,Travel Agent,Indirect,CH-2641,ACC2009,2024-04-23 00:00:00,bookings_202404.csv
84,Micros,BK900084,BHG-2024-000084,CUST100192,BRO-GRA-AUT24,Grand Palais,2024-01-02 00:00:00,,,2024-01-03 15:00:00,2024-02-20 15:00:00,2024-02-27 15:00:00,2024-02-20 15:00:00,2024-02-27 15:00:00,23928.66,15672.85,565.66,19.57,0.0,4,0,1,Y,Telephone,Indirect,CH-7114,ACC2059,2024-01-02 00:00:00,bookings_202401.csv
85,ProtelPMS,BK900085,BHG-2024-000085,CUST100616,BRO-MAI-SUM24,Maison Royale,2024-05-09 00:00:00,,,2024-05-11 03:00:00,2024-08-02 03:00:00,2024-08-03 03:00:00,2024-08-02 03:00:00,2024-08-03 03:00:00,517.99,377.12,15.18,18.03,0.0,1,2,0,N,OTA,Direct,CH-5924,ACC2022,2024-05-09 00:00:00,bookings_202405.csv
86,Mews,BK900086,BHG-2024-000086,CUST100612,BRO-MAI-WIN24,Maison Royale,2024-06-20 00:00:00,,,2024-06-21 01:00:00,2024-11-20 01:00:00,2024-11-22 01:00:00,2024-11-20 01:00:00,2024-11-22 01:00:00,1684.56,1223.23,45.52,20.64,0.0,2,0,0,Y,Web,Corporate,CH-3416,ACC2045,2024-06-20 00:00:00,bookings_202406.csv
87,ProtelPMS,BK900087,BHG-2024-000087,CUST100206,BRO-MAI-SPR24,Maison Royale,2023-06-26 00:00:00,,,2023-06-27 14:00:00,2023-09-20 14:00:00,2023-09-22 14:00:00,2023-09-20 14:00:00,2023-09-22 14:00:00,1849.4,1121.27,46.74,38.06,0.0,4,0,1,N,Corporate,Direct,CH-6647,ACC2057,2023-06-26 00:00:00,bookings_202306.csv
88,Micros,BK900088,BHG-2024-000088,CUST100103,BRO-CHÂ-WIN24,Château Moderne,2024-07-17 00:00:00,,,2024-07-19 02:00:00,2024-09-18 02:00:00,2024-09-25 02:00:00,2024-09-18 02:00:00,2024-09-25 02:00:00,22807.95,13047.05,386.08,34.34,0.0,4,1,0,Y,Travel Agent,Indirect,CH-7956,ACC2031,2024-07-17 00:00:00,bookings_202407.csv
89,Mews,BK900089,BHG-2024-000089,CUST100612,BRO-GRA-SUM24,Grand Palais,2024-06-30 00:00:00,,,2024-06-30 09:00:00,2024-10-03 09:00:00,2024-10-10 09:00:00,2024-10-03 09:00:00,2024-10-10 09:00:00,12891.27,7618.44,238.84,16.3,0.0,2,0,0,Y,Web,Corporate,CH-4769,ACC2026,2024-06-30 00:00:00,bookings_202406.csv
90,Mews,BK900090,BHG-2024-000090,CUST100142,BRO-CHÂ-SUM24,Château Moderne,2023-07-12 00:00:00,,,2023-07-12 05:00:00,2023-09-11 05:00:00,2023-09-14 05:00:00,2023-09-11 05:00:00,2023-09-14 05:00:00,3132.55,1928.22,65.16,36.96,0.0,2,1,0,N,Corporate,Direct,CH-3679,ACC2032,2023-07-12 00:00:00,bookings_202307.csv
91,ProtelPMS,BK900091,BHG-2024-000091,CUST100408,BRO-CHÂ-AUT24,Château Moderne,2024-06-13 00:00:00,,,2024-06-13 13:00:00,2024-10-17 13:00:00,2024-10-19 13:00:00,2024-10-17 13:00:00,2024-10-19 13:00:00,5098.07,2818.27,100.87,25.86,0.0,3,0,1,Y,Web,Indirect,CH-7581,ACC2044,2024-06-13 00:00:00,bookings_202406.csv
92,ProtelPMS,BK900092,BHG-2024-000092,CUST100433,BRO-GRA-SPR24,Grand Palais,2023-02-25 00:00:00,,,2023-02-26 14:00:00,2023-06-21 14:00:00,2023-06-24 14:00:00,2023-06-21 14:00:00,2023-06-24 14:00:00,1764.86,1287.7,45.32,37.99,0.0,1,2,1,N,Telephone,Indirect,CH-9711,ACC2050,2023-02-25 00:00:00,bookings_202302.csv
93,Mews,BK900093,BHG-2024-000093,CUST100393,BRO-CHÂ-SUM24,Château Moderne,2024-11-21 00:00:00,,,2024-11-21 10:00:00,2025-01-05 10:00:00,2025-01-06 10:00:00,2025-01-05 10:00:00,2025-01-06 10:00:00,972.99,717.05,25.21,20.47,0.0,3,2,0,Y,Travel Agent,Direct,CH-2991,ACC2056,2024-11-21 00:00:00,bookings_202411.csv
94,ProtelPMS,BK900094,BHG-2024-000094,CUST100502,BRO-MAI-SPR24,Maison Royale,2024-01-11 00:00:00,,,2024-01-11 06:00:00,2024-06-19 06:00:00,2024-06-23 06:00:00,2024-06-19 06:00:00,2024-06-23 06:00:00,4988.5,2948.74,101.53,0.79,0.0,2,0,0,N,GDS,Direct,CH-2829,ACC2030,2024-01-11 00:00:00,bookings_202401.csv
95,ProtelPMS,BK900095,BHG-2024-000095,CUST100366,BRO-GRA-AUT24,Grand Palais,2023-02-07 00:00:00,,,2023-02-09 20:00:00,2023-05-28 20:00:00,2023-05-31 20:00:00,2023-05-28 20:00:00,2023-05-31 20:00:00,4698.75,3268.32,100.87,12.36,0.0,2,0,0,N,GDS,Corporate,CH-8510,ACC2047,2023-02-07 00:00:00,bookings_202302.csv
96,ProtelPMS,BK900096,BHG-2024-000096,CUST100042,BRO-GRA-SPR24,Grand Palais,2023-12-01 00:00:00,,,2023-12-02 23:00:00,2023-12-18 23:00:00,2023-12-20 23:00:00,2023-12-18 23:00:00,2023-12-20 23:00:00,3584.71,2569.67,71.93,28.65,0.0,3,0,1,Y,Corporate,Direct,CH-4013,ACC2005,2023-12-01 00:00:00,bookings_202312.csv
97,Micros,BK900097,BHG-2024-000097,CUST100264,BRO-GRA-SUM24,Grand Palais,2024-10-30 00:00:00,,,2024-10-30 10:00:00,2025-02-24 10:00:00,2025-02-26 10:00:00,2025-02-24 10:00:00,2025-02-26 10:00:00,2746.84,1851.39,73.91,31.24,0.0,2,0,0,N,OTA,Indirect,CH-4525,ACC2047,2024-10-30 00:00:00,bookings_202410.csv
98,Micros,BK900098,BHG-2024-000098,CUST100448,BRO-GRA-AUT24,Grand Palais,2024-12-06 00:00:00,,,2024-12-06 23:00:00,2025-02-21 23:00:00,2025-03-03 23:00:00,2025-02-21 23:00:00,2025-03-03 23:00:00,14820.13,9080.53,312.82,0.84,0.0,2,1,0,N,Travel Agent,Indirect,CH-8576,ACC2018,2024-12-06 00:00:00,bookings_202412.csv
99,Mews,BK900099,BHG-2024-000099,CUST100614,BRO-CHÂ-AUT24,Château Moderne,2024-10-12 00:00:00,,,2024-10-13 16:00:00,2024-11-13 16:00:00,2024-11-16 16:00:00,2024-11-13 16:00:00,2024-11-16 16:00:00,1874.23,1154.9,48.13,37.21,0.0,3,0,0,N,OTA,Indirect,CH-8792,ACC2051,2024-10-12 00:00:00,bookings_202410.csv
100,Mews,BK900100,BHG-2024-000100,CUST100572,BRO-MAI-SUM24,Maison Royale,2023-12-18 00:00:00,,,2023-12-19 19:00:00,2024-03-16 19:00:00,2024-03-20 19:00:00,2024-03-16 19:00:00,2024-03-20 19:00:00,1342.49,953.81,33.69,11.51,0.0,1,1,1,N,GDS,Indirect,CH-6657,ACC2001,2023-12-18 00:00:00,bookings_202312.csv
101,Mews,BK900101,BHG-2024-000101,CUST100086,BRO-CHÂ-AUT24,Château Moderne,2024-06-26 00:00:00,,,2024-06-27 23:00:00,2024-09-19 23:00:00,2024-09-22 23:00:00,2024-09-19 23:00:00,2024-09-22 23:00:00,1728.99,1183.56,42.13,25.42,0.0,2,1,0,N,Travel Agent,Corporate,CH-9040,ACC2014,2024-06-26 00:00:00,bookings_202406.csv
102,Micros,BK900102,BHG-2024-000102,CUST100241,BRO-CHÂ-WIN24,Château Moderne,2024-07-04 00:00:00,,,2024-07-04 16:00:00,2024-10-15 16:00:00,2024-10-29 16:00:00,2024-10-15 16:00:00,2024-10-29 16:00:00,4791.79,3728.92,112.9,8.04,0.0,1,0,1,Y,OTA,Indirect,CH-6767,ACC2025,2024-07-04 00:00:00,bookings_202407.csv
103,Micros,BK900103,BHG-2024-000103,CUST100223,BRO-CHÂ-AUT24,Château Moderne,2024-09-05 00:00:00,,,2024-09-06 11:00:00,2024-12-03 11:00:00,2024-12-07 11:00:00,2024-12-03 11:00:00,2024-12-07 11:00:00,4177.93,2686.04,110.1,12.88,0.0,3,0,1,N,Telephone,Indirect,CH-5725,ACC2027,2024-09-05 00:00:00,bookings_202409.csv
104,ProtelPMS,BK900104,BHG-2024-000104,CUST100004,BRO-MAI-WIN24,Maison Royale,2023-12-09 00:00:00,,,2023-12-11 11:00:00,2024-06-02 11:00:00,2024-06-04 11:00:00,2024-06-02 11:00:00,2024-06-04 11:00:00,1995.34,1285.73,48.98,27.85,0.0,1,1,1,N,OTA,Corporate,CH-7697,ACC2035,2023-12-09 00:00:00,bookings_202312.csv
105,ProtelPMS,BK900105,BHG-2024-000105,CUST100024,BRO-CHÂ-WIN24,Château Moderne,2024-09-16 00:00:00,,,2024-09-17 07:00:00,2024-11-05 07:00:00,2024-11-19 07:00:00,2024-11-05 07:00:00,2024-11-19 07:00:00,7253.31,4992.52,194.74,17.52,0.0,3,0,0,N,Corporate,Indirect,CH-4920,ACC2021,2024-09-16 00:00:00,bookings_202409.csv
106,Micros,BK900106,BHG-2024-000106,CUST100180,BRO-CHÂ-WIN24,Château Moderne,2024-12-30 00:00:00,,,2024-12-31 01:00:00,2025-03-30 01:00:00,2025-04-01 01:00:00,2025-03-30 01:00:00,2025-04-01 01:00:00,1102.24,779.55,23.87,10.88,0.0,1,0,1,Y,OTA,Corporate,CH-2821,ACC2031,2024-12-30 00:00:00,bookings_202412.csv
107,Mews,BK900107,BHG-2024-000107,CUST100619,BRO-GRA-AUT24,Grand Palais,2023-12-06 00:00:00,,,2023-12-06 20:00:00,2024-02-13 20:00:00,2024-02-20 20:00:00,2024-02-13 20:00:00,2024-02-20 20:00:00,5210.2,3352.55,118.77,21.16,0.0,1,0,0,N,Corporate,Indirect,CH-9803,ACC2054,2023-12-06 00:00:00,bookings_202312.csv
108,Micros,BK900108,BHG-2024-000108,CUST100124,BRO-CHÂ-AUT24,Château Moderne,2024-09-13 00:00:00,,,2024-09-15 20:00:00,2024-09-28 20:00:00,2024-10-05 20:00:00,2024-09-28 20:00:00,2024-10-05 20:00:00,17990.94,13322.49,465.56,1.8,0.0,3,0,0,Y,Corporate,Direct,CH-2697,ACC2046,2024-09-13 00:00:00,bookings_202409.csv
109,Mews,BK900109,BHG-2024-000109,CUST100150,BRO-GRA-SUM24,Grand Palais,2023-09-26 00:00:00,,,2023-09-26 14:00:00,2023-11-15 14:00:00,2023-11-19 14:00:00,2023-11-15 14:00:00,2023-11-19 14:00:00,6741.96,4033.85,110.95,28.89,0.0,2,0,0,Y,GDS,Indirect,CH-5009,ACC2055,2023-09-26 00:00:00,bookings_202309.csv
110,Micros,BK900110,BHG-2024-000110,CUST100267,BRO-MAI-SPR24,Maison Royale,2023-10-30 00:00:00,,,2023-11-01 08:00:00,2024-01-31 08:00:00,2024-02-07 08:00:00,2024-01-31 08:00:00,2024-02-07 08:00:00,11382.94,6648.16,219.99,9.95,0.0,2,0,0,N,GDS,Indirect,CH-6024,ACC2022,2023-10-30 00:00:00,bookings_202310.csv
111,ProtelPMS,BK900111,BHG-2024-000111,CUST100163,BRO-GRA-WIN24,Grand Palais,2024-10-11 00:00:00,,,2024-10-12 15:00:00,2025-02-17 15:00:00,2025-02-24 15:00:00,2025-02-17 15:00:00,2025-02-24 15:00:00,4757.61,3556.81,89.73,10.26,0.0,1,0,0,N,Telephone,Corporate,CH-1197,ACC2037,2024-10-11 00:00:00,bookings_202410.csv
112,Mews,BK900112,BHG-2024-000112,CUST100266,BRO-GRA-AUT24,Grand Palais,2024-06-04 00:00:00,,,2024-06-06 18:00:00,2024-09-24 18:00:00,2024-10-01 18:00:00,2024-09-24 18:00:00,2024-10-01 18:00:00,4634.32,3082.99,105.89,17.01,0.0,1,0,0,N,OTA,Indirect,CH-3873,ACC2024,2024-06-04 00:00:00,bookings_202406.csv
113,ProtelPMS,BK900113,BHG-2024-000113,CUST100496,BRO-CHÂ-WIN24,Château Moderne,2024-01-24 00:00:00,,,2024-01-24 01:00:00,2024-07-20 01:00:00,2024-07-22 01:00:00,2024-07-20 01:00:00,2024-07-22 01:00:00,1132.51,781.42,29.37,5.38,0.0,2,0,0,N,Corporate,Indirect,CH-1199,ACC2058,2024-01-24 00:00:00,bookings_202401.csv
114,ProtelPMS,BK900114,BHG-2024-000114,CUST100537,BRO-CHÂ-SUM24,Château Moderne,2023-08-22 00:00:00,,,2023-08-23 01:00:00,2023-12-01 01:00:00,2023-12-02 01:00:00,2023-12-01 01:00:00,2023-12-02 01:00:00,388.37,299.5,10.76,24.2,0.0,1,0,0,N,Corporate,Corporate,CH-9567,ACC2058,2023-08-22 00:00:00,bookings_202308.csv
115,Micros,BK900115,BHG-2024-000115,CUST100254,BRO-GRA-WIN24,Grand Palais,2023-09-20 00:00:00,,,2023-09-20 23:00:00,2024-03-11 23:00:00,2024-03-14 23:00:00,2024-03-11 23:00:00,2024-03-14 23:00:00,1690.94,1166.92,39.36,4.11,0.0,3,1,0,N,Telephone,Corporate,CH-5960,ACC2016,2023-09-20 00:00:00,bookings_202309.csv
116,ProtelPMS,BK900116,BHG-2024-000116,CUST100063,BRO-CHÂ-SUM24,Château Moderne,2023-08-22 00:00:00,,,2023-08-23 07:00:00,2024-01-26 07:00:00,2024-02-09 07:00:00,2024-01-26 07:00:00,2024-02-09 07:00:00,6012.3,4183.35,107.9,5.24,0.0,1,2,0,Y,Telephone,Direct,CH-9886,ACC2014,2023-08-22 00:00:00,bookings_202308.csv
117,Micros,BK900117,BHG-2024-000117,CUST100604,BRO-CHÂ-AUT24,Château Moderne,2024-09-04 00:00:00,2024-09-20 14:00:00,Change of plans,2024-09-06 14:00:00,2024-11-28 14:00:00,2024-12-12 14:00:00,2024-11-28 14:00:00,2024-12-12 14:00:00,46312.12,27546.62,1254.43,27.65,9262.42,4,0,1,N,Corporate,Corporate,CH-5435,ACC2014,2024-09-04 00:00:00,bookings_202409.csv
118,ProtelPMS,BK900118,BHG-2024-000118,CUST100505,BRO-GRA-SPR24,Grand Palais,2023-06-30 00:00:00,,,2023-07-01 18:00:00,2023-11-14 18:00:00,2023-11-21 18:00:00,2023-11-14 18:00:00,2023-11-21 18:00:00,19003.22,11540.18,363.52,25.26,0.0,3,0,0,Y,Web,Direct,CH-8988,ACC2041,2023-06-30 00:00:00,bookings_202306.csv
119,ProtelPMS,BK900119,BHG-2024-000119,CUST100007,BRO-CHÂ-WIN24,Château Moderne,2024-06-05 00:00:00,,,2024-06-07 12:00:00,2024-10-18 12:00:00,2024-10-20 12:00:00,2024-10-18 12:00:00,2024-10-20 12:00:00,1879.92,1406.68,37.85,30.91,0.0,4,1,0,N,Web,Direct,CH-4493,ACC2021,2024-06-05 00:00:00,bookings_202406.csv
120,ProtelPMS,BK900120,BHG-2024-000120,CUST100315,BRO-CHÂ-WIN24,Château Moderne,2023-11-09 00:00:00,2023-11-20 16:00:00,Price,2023-11-10 16:00:00,2024-03-31 16:00:00,2024-04-07 16:00:00,2024-03-31 16:00:00,2024-04-07 16:00:00,6071.86,3607.52,127.17,7.73,1214.37,2,0,0,N,Travel Agent,Corporate,CH-8762,ACC2033,2023-11-09 00:00:00,bookings_202311.csv
121,ProtelPMS,BK900121,BHG-2024-000121,CUST100670,BRO-CHÂ-AUT24,Château Moderne,2024-03-02 00:00:00,,,2024-03-03 10:00:00,2024-05-07 10:00:00,2024-05-10 10:00:00,2024-05-07 10:00:00,2024-05-10 10:00:00,3344.44,2096.15,67.92,33.53,0.0,4,0,0,N,Corporate,Corporate,CH-7447,ACC2039,2024-03-02 00:00:00,bookings_202403.csv
122,ProtelPMS,BK900122,BHG-2024-000122,CUST100428,BRO-MAI-SPR24,Maison Royale,2024-02-18 00:00:00,,,2024-02-18 07:00:00,2024-06-08 07:00:00,2024-06-12 07:00:00,2024-06-08 07:00:00,2024-06-12 07:00:00,679.56,483.85,12.32,32.25,0.0,1,1,0,N,Web,Indirect,CH-8004,ACC2001,2024-02-18 00:00:00,bookings_202402.csv
123,ProtelPMS,BK900123,BHG-2024-000123,CUST100392,BRO-CHÂ-AUT24,Château Moderne,2024-07-25 00:00:00,,,2024-07-27 23:00:00,2024-09-23 23:00:00,2024-09-26 23:00:00,2024-09-23 23:00:00,2024-09-26 23:00:00,1305.17,766.0,33.73,42.37,0.0,2,0,0,N,GDS,Indirect,CH-8979,ACC2021,2024-07-25 00:00:00,bookings_202407.csv
124,ProtelPMS,BK900124,BHG-2024-000124,CUST100256,BRO-GRA-SUM24,Grand Palais,2024-09-13 00:00:00,2024-09-26 00:00:00,Medical,2024-09-15 00:00:00,2024-10-07 00:00:00,2024-10-09 00:00:00,2024-10-07 00:00:00,2024-10-09 00:00:00,2131.42,1311.62,47.06,39.64,426.28,2,2,0,Y,Telephone,Direct,CH-5896,ACC2018,2024-09-13 00:00:00,bookings_202409.csv
125,ProtelPMS,BK900125,BHG-2024-000125,CUST100588,BRO-GRA-SPR24,Grand Palais,2024-07-29 00:00:00,,,2024-07-29 11:00:00,2024-11-25 11:00:00,2024-11-28 11:00:00,2024-11-25 11:00:00,2024-11-28 11:00:00,4505.14,2623.38,119.61,39.18,0.0,2,0,0,N,Corporate,Corporate,CH-4519,ACC2013,2024-07-29 00:00:00,bookings_202407.csv
126,Micros,BK900126,BHG-2024-000126,CUST100189,BRO-CHÂ-AUT24,Château Moderne,2024-04-24 00:00:00,,,2024-04-25 05:00:00,2024-08-27 05:00:00,2024-08-31 05:00:00,2024-08-27 05:00:00,2024-08-31 05:00:00,8116.03,6204.84,138.82,28.9,0.0,3,0,0,Y,Corporate,Direct,CH-9657,ACC2021,2024-04-24 00:00:00,bookings_202404.csv
127,Mews,BK900127,BHG-2024-000127,CUST100062,BRO-GRA-SUM24,Grand Palais,2024-06-08 00:00:00,,,2024-06-09 23:00:00,2024-06-20 23:00:00,2024-07-04 23:00:00,2024-06-20 23:00:00,2024-07-04 23:00:00,11732.69,7780.68,277.15,28.55,0.0,1,2,0,N,OTA,Direct,CH-9712,ACC2059,2024-06-08 00:00:00,bookings_202406.csv
128,ProtelPMS,BK900128,BHG-2024-000128,CUST100163,BRO-MAI-WIN24,Maison Royale,2024-06-09 00:00:00,,,2024-06-09 11:00:00,2024-11-09 11:00:00,2024-11-16 11:00:00,2024-11-09 11:00:00,2024-11-16 11:00:00,6033.96,3965.0,171.0,44.75,0.0,1,0,1,N,Web,Direct,CH-6567,ACC2052,2024-06-09 00:00:00,bookings_202406.csv
129,ProtelPMS,BK900129,BHG-2024-000129,CUST100465,BRO-GRA-WIN24,Grand Palais,2024-12-10 00:00:00,,,2024-12-12 07:00:00,2024-12-24 07:00:00,2024-12-29 07:00:00,2024-12-24 07:00:00,2024-12-29 07:00:00,846.81,509.61,18.13,11.65,0.0,1,2,1,N,OTA,Indirect,CH-4282,ACC2034,2024-12-10 00:00:00,bookings_202412.csv
130,ProtelPMS,BK900130,BHG-2024-000130,CUST100589,BRO-CHÂ-SPR24,Château Moderne,2023-12-30 00:00:00,,,2023-12-30 19:00:00,2024-02-23 19:00:00,2024-02-25 19:00:00,2024-02-23 19:00:00,2024-02-25 19:00:00,1230.95,944.43,19.19,5.73,0.0,1,0,0,N,Travel Agent,Indirect,CH-4770,ACC2060,2023-12-30 00:00:00,bookings_202312.csv
131,Micros,BK900131,BHG-2024-000131,CUST100674,BRO-CHÂ-AUT24,Château Moderne,2023-07-26 00:00:00,,,2023-07-27 14:00:00,2023-09-13 14:00:00,2023-09-18 14:00:00,2023-09-13 14:00:00,2023-09-18 14:00:00,883.33,664.14,25.76,5.54,0.0,1,0,0,N,Corporate,Corporate,CH-4417,ACC2014,2023-07-26 00:00:00,bookings_202307.csv
132,Mews,BK900132,BHG-2024-000132,CUST100390,BRO-CHÂ-SUM24,Château Moderne,2024-04-02 00:00:00,,,2024-04-04 08:00:00,2024-07-22 08:00:00,2024-07-25 08:00:00,2024-07-22 08:00:00,2024-07-25 08:00:00,1401.02,826.98,40.21,32.6,0.0,2,2,0,N,Telephone,Direct,CH-9013,ACC2004,2024-04-02 00:00:00,bookings_202404.csv
133,Mews,BK900133,BHG-2024-000133,CUST100620,BRO-GRA-AUT24,Grand Palais,2023-11-21 00:00:00,,,2023-11-23 05:00:00,2024-01-17 05:00:00,2024-01-20 05:00:00,2024-01-17 05:00:00,2024-01-20 05:00:00,6808.89,4541.59,198.64,0.73,0.0,4,2,0,Y,Corporate,Direct,CH-6811,ACC2023,2023-11-21 00:00:00,bookings_202311.csv
