raw_component_id,raw_booking_id,external_booking_id,component_type,component_reference,component_name,external_accommodation_id,external_supplier_id,start_date,end_date,created_ts,cancelled_ts,cancellation_notes,duration_days,sequence,price,cost,price_currency,cost_currency,price_fx_rate,cost_fx_rate,adults,children,infants,status,load_ts,source_file
91,60,BK900060,Accommodation,COMP-0000091,Accommodation - Premium,ACC2003,SUP5006,2023-02-25 19:00:00,2023-03-07 19:00:00,2023-01-21 00:00:00,,,10,1,6773.46,4289.45,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2023-01-21 00:00:00,bookings_202301.csv
92,60,BK900060,Parking,COMP-0000092,Parking - Premium,,SUP5004,2023-02-25 19:00:00,2023-02-25 21:00:00,2023-01-21 00:00:00,,,0,2,1513.39,1029.13,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2023-01-21 00:00:00,bookings_202301.csv
93,61,BK900061,Accommodation,COMP-0000093,Accommodation - Premium,ACC2026,SUP5005,2023-06-13 10:00:00,2023-06-15 10:00:00,2023-05-15 00:00:00,2023-06-09 10:00:00,Flight cancelled,2,1,845.49,505.87,EUR,EUR,1.0,1.0,3,1,0,Cancelled,2023-05-15 00:00:00,bookings_202305.csv
94,61,BK900061,Laundry,COMP-0000094,Laundry - Deluxe,,SUP5001,2023-06-13 10:00:00,2023-06-13 13:00:00,2023-05-15 00:00:00,2023-06-09 10:00:00,Flight cancelled,0,2,114.23,68.17,USD,EUR,1.06449,1.0,3,1,0,Cancelled,2023-05-15 00:00:00,bookings_202305.csv
95,62,BK900062,Accommodation,COMP-0000095,Accommodation - Deluxe,ACC2020,SUP5004,2023-12-07 10:00:00,2023-12-09 10:00:00,2023-10-08 00:00:00,,,2,1,2445.42,1579.44,USD,EUR,1.01622,1.0,3,2,1,Checked-In,2023-10-08 00:00:00,bookings_202310.csv
96,62,BK900062,Restaurant,COMP-0000096,Restaurant - Standard,,SUP5006,2023-12-07 10:00:00,2023-12-07 14:00:00,2023-10-08 00:00:00,,,0,2,1879.53,1446.09,EUR,EUR,1.0,1.0,3,2,1,Checked-In,2023-10-08 00:00:00,bookings_202310.csv
97,62,BK900062,Restaurant,COMP-0000097,Restaurant - Premium,,SUP5004,2023-12-07 10:00:00,2023-12-07 11:00:00,2023-10-08 00:00:00,,,0,3,1895.61,1383.44,GBP,EUR,1.06897,1.0,3,2,1,Checked-Out,2023-10-08 00:00:00,bookings_202310.csv
98,63,BK900063,Accommodation,COMP-0000098,Accommodation - Deluxe,ACC2016,SUP5004,2024-06-09 02:00:00,2024-06-14 02:00:00,2024-01-27 00:00:00,,,5,1,9267.01,6367.48,EUR,EUR,1.0,1.0,4,2,0,Confirmed,2024-01-27 00:00:00,bookings_202401.csv
99,63,BK900063,Minibar,COMP-0000099,Minibar - Premium,,SUP5002,2024-06-09 02:00:00,2024-06-09 06:00:00,2024-01-27 00:00:00,,,0,2,4786.15,3541.01,EUR,EUR,1.0,1.0,4,2,0,Checked-Out,2024-01-27 00:00:00,bookings_202401.csv
100,64,BK900064,Accommodation,COMP-0000100,Accommodation - Standard,ACC2020,SUP5006,2024-05-23 18:00:00,2024-05-25 18:00:00,2023-12-07 00:00:00,2023-12-13 18:00:00,Change of plans,2,1,383.74,227.27,USD,EUR,1.03061,1.0,1,1,0,Cancelled,2023-12-07 00:00:00,bookings_202312.csv
101,64,BK900064,Spa,COMP-0000101,Spa - Standard,,SUP5002,2024-05-23 18:00:00,2024-05-23 21:00:00,2023-12-07 00:00:00,2023-12-13 18:00:00,Change of plans,0,2,60.09,39.1,EUR,EUR,1.0,1.0,1,1,0,Cancelled,2023-12-07 00:00:00,bookings_202312.csv
102,65,BK900065,Accommodation,COMP-0000102,Accommodation - Deluxe,ACC2054,SUP5002,2023-09-01 04:00:00,2023-09-15 04:00:00,2023-06-04 00:00:00,,,14,1,35774.94,24589.08,EUR,EUR,1.0,1.0,4,0,0,Confirmed,2023-06-04 00:00:00,bookings_202306.csv
103,65,BK900065,Parking,COMP-0000103,Parking - Standard,,SUP5002,2023-09-01 04:00:00,2023-09-01 07:00:00,2023-06-04 00:00:00,,,0,2,17836.27,13506.18,EUR,EUR,1.0,1.0,4,0,0,Confirmed,2023-06-04 00:00:00,bookings_202306.csv
104,66,BK900066,Accommodation,COMP-0000104,Accommodation - Standard,ACC2036,SUP5002,2023-07-18 13:00:00,2023-07-20 13:00:00,2023-03-25 00:00:00,,,2,1,4105.76,2904.47,EUR,EUR,1.0,1.0,4,0,0,Confirmed,2023-03-25 00:00:00,bookings_202303.csv
105,67,BK900067,Accommodation,COMP-0000105,Accommodation - Premium,ACC2052,SUP5002,2024-08-04 14:00:00,2024-08-14 14:00:00,2024-06-21 00:00:00,,,10,1,4509.77,3091.71,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2024-06-21 00:00:00,bookings_202406.csv
106,67,BK900067,Spa,COMP-0000106,Spa - Premium,,SUP5001,2024-08-04 14:00:00,2024-08-04 18:00:00,2024-06-21 00:00:00,,,0,2,3037.46,2239.55,GBP,EUR,1.03739,1.0,1,0,0,Checked-In,2024-06-21 00:00:00,bookings_202406.csv
107,68,BK900068,Accommodation,COMP-0000107,Accommodation - Standard,ACC2019,SUP5003,2024-12-01 02:00:00,2024-12-05 02:00:00,2024-06-19 00:00:00,,,4,1,2282.11,1464.5,EUR,EUR,1.0,1.0,2,1,1,Checked-Out,2024-06-19 00:00:00,bookings_202406.csv
108,69,BK900069,Accommodation,COMP-0000108,Accommodation - Standard,ACC2021,SUP5004,2024-04-16 22:00:00,2024-04-23 22:00:00,2024-03-02 00:00:00,2024-03-03 22:00:00,Price,7,1,8981.37,6050.46,EUR,EUR,1.0,1.0,2,0,0,Cancelled,2024-03-02 00:00:00,bookings_202403.csv
109,69,BK900069,Minibar,COMP-0000109,Minibar - Deluxe,,SUP5003,2024-04-16 22:00:00,2024-04-17 00:00:00,2024-03-02 00:00:00,2024-03-03 22:00:00,Price,0,2,2993.57,1740.47,USD,EUR,1.06024,1.0,2,0,0,Cancelled,2024-03-02 00:00:00,bookings_202403.csv
110,70,BK900070,Accommodation,COMP-0000110,Accommodation - Deluxe,ACC2041,SUP5003,2023-04-03 00:00:00,2023-04-06 00:00:00,2023-01-15 00:00:00,,,3,1,4808.56,3513.41,EUR,EUR,1.0,1.0,4,1,0,Checked-In,2023-01-15 00:00:00,bookings_202301.csv
111,71,BK900071,Accommodation,COMP-0000111,Accommodation - Standard,ACC2018,SUP5004,2023-12-01 09:00:00,2023-12-03 09:00:00,2023-07-02 00:00:00,,,2,1,1493.45,920.07,EUR,EUR,1.0,1.0,2,2,1,Confirmed,2023-07-02 00:00:00,bookings_202307.csv
112,72,BK900072,Accommodation,COMP-0000112,Accommodation - Standard,ACC2006,SUP5006,2024-11-03 18:00:00,2024-11-05 18:00:00,2024-09-21 00:00:00,,,2,1,1580.64,1219.03,GBP,EUR,0.95607,1.0,1,0,0,Checked-Out,2024-09-21 00:00:00,bookings_202409.csv
113,73,BK900073,Accommodation,COMP-0000113,Accommodation - Standard,ACC2036,SUP5002,2024-05-24 00:00:00,2024-05-31 00:00:00,2024-02-07 00:00:00,,,7,1,14591.88,11257.78,GBP,EUR,0.96832,1.0,4,2,0,Checked-Out,2024-02-07 00:00:00,bookings_202402.csv
114,74,BK900074,Accommodation,COMP-0000114,Accommodation - Premium,ACC2045,SUP5003,2024-02-10 15:00:00,2024-02-15 15:00:00,2023-09-14 00:00:00,,,5,1,3802.08,2755.86,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2023-09-14 00:00:00,bookings_202309.csv
115,74,BK900074,Spa,COMP-0000115,Spa - Premium,,SUP5004,2024-02-10 15:00:00,2024-02-10 19:00:00,2023-09-14 00:00:00,,,0,2,1734.66,1297.04,GBP,EUR,0.91493,1.0,1,0,0,Confirmed,2023-09-14 00:00:00,bookings_202309.csv
116,75,BK900075,Accommodation,COMP-0000116,Accommodation - Standard,ACC2029,SUP5005,2024-03-03 19:00:00,2024-03-04 19:00:00,2024-01-05 00:00:00,,,1,1,1609.91,970.13,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2024-01-05 00:00:00,bookings_202401.csv
117,76,BK900076,Accommodation,COMP-0000117,Accommodation - Standard,ACC2041,SUP5004,2023-07-05 03:00:00,2023-07-19 03:00:00,2023-02-28 00:00:00,,,14,1,19116.03,14416.82,EUR,EUR,1.0,1.0,2,0,1,Checked-In,2023-02-28 00:00:00,bookings_202302.csv
118,77,BK900077,Accommodation,COMP-0000118,Accommodation - Premium,ACC2056,SUP5005,2023-09-06 10:00:00,2023-09-08 10:00:00,2023-05-15 00:00:00,2023-06-05 10:00:00,Medical,2,1,1211.31,917.96,USD,EUR,1.07605,1.0,3,0,0,Cancelled,2023-05-15 00:00:00,bookings_202305.csv
119,77,BK900077,Minibar,COMP-0000119,Minibar - Deluxe,,SUP5005,2023-09-06 10:00:00,2023-09-06 14:00:00,2023-05-15 00:00:00,2023-06-05 10:00:00,Medical,0,2,805.75,565.82,GBP,EUR,1.04981,1.0,3,0,0,Cancelled,2023-05-15 00:00:00,bookings_202305.csv
120,77,BK900077,Restaurant,COMP-0000120,Restaurant - Standard,,SUP5002,2023-09-06 10:00:00,2023-09-06 11:00:00,2023-05-15 00:00:00,2023-06-05 10:00:00,Medical,0,3,928.88,621.85,EUR,EUR,1.0,1.0,3,0,0,Cancelled,2023-05-15 00:00:00,bookings_202305.csv
121,78,BK900078,Accommodation,COMP-0000121,Accommodation - Deluxe,ACC2001,SUP5004,2025-03-06 03:00:00,2025-03-07 03:00:00,2024-11-11 00:00:00,2024-12-10 03:00:00,Price,1,1,2669.02,1816.26,EUR,EUR,1.0,1.0,4,2,0,Cancelled,2024-11-11 00:00:00,bookings_202411.csv
122,79,BK900079,Accommodation,COMP-0000122,Accommodation - Premium,ACC2018,SUP5006,2024-09-04 20:00:00,2024-09-08 20:00:00,2024-07-28 00:00:00,,,4,1,3120.33,2056.28,GBP,EUR,0.96575,1.0,4,0,1,Confirmed,2024-07-28 00:00:00,bookings_202407.csv
123,80,BK900080,Accommodation,COMP-0000123,Accommodation - Deluxe,ACC2024,SUP5002,2024-06-25 10:00:00,2024-06-28 10:00:00,2024-04-16 00:00:00,,,3,1,3229.77,1782.57,EUR,EUR,1.0,1.0,3,0,0,Checked-In,2024-04-16 00:00:00,bookings_202404.csv
124,80,BK900080,Minibar,COMP-0000124,Minibar - Standard,,SUP5003,2024-06-25 10:00:00,2024-06-25 11:00:00,2024-04-16 00:00:00,,,0,2,395.09,217.71,EUR,EUR,1.0,1.0,3,0,0,Checked-In,2024-04-16 00:00:00,bookings_202404.csv
125,81,BK900081,Accommodation,COMP-0000125,Accommodation - Standard,ACC2012,SUP5006,2024-02-27 09:00:00,2024-03-01 09:00:00,2023-10-30 00:00:00,2023-11-12 09:00:00,Change of plans,3,1,4195.49,2608.8,EUR,EUR,1.0,1.0,2,0,0,Cancelled,2023-10-30 00:00:00,bookings_202310.csv
126,81,BK900081,Spa,COMP-0000126,Spa - Deluxe,,SUP5006,2024-02-27 09:00:00,2024-02-27 10:00:00,2023-10-30 00:00:00,2023-11-12 09:00:00,Change of plans,0,2,929.34,545.17,EUR,EUR,1.0,1.0,2,0,0,Cancelled,2023-10-30 00:00:00,bookings_202310.csv
127,82,BK900082,Accommodation,COMP-0000127,Accommodation - Standard,ACC2023,SUP5003,2024-12-23 12:00:00,2024-12-27 12:00:00,2024-10-23 00:00:00,,,4,1,1575.47,997.27,EUR,EUR,1.0,1.0,2,2,0,Checked-Out,2024-10-23 00:00:00,bookings_202410.csv
128,82,BK900082,Transfer,COMP-0000128,Transfer - Premium,,SUP5006,2024-12-23 12:00:00,2024-12-23 13:00:00,2024-10-23 00:00:00,,,0,2,774.57,536.38,EUR,EUR,1.0,1.0,2,2,0,Checked-Out,2024-10-23 00:00:00,bookings_202410.csv
129,83,BK900083,Accommodation,COMP-0000129,Accommodation - Deluxe,ACC2009,SUP5004,2024-08-04 17:00:00,2024-08-18 17:00:00,2024-04-23 00:00:00,,,14,1,18112.2,10509.96,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2024-04-23 00:00:00,bookings_202404.csv
130,83,BK900083,Spa,COMP-0000130,Spa - Premium,,SUP5004,2024-08-04 17:00:00,2024-08-04 21:00:00,2024-04-23 00:00:00,,,0,2,12102.17,7645.76,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2024-04-23 00:00:00,bookings_202404.csv
131,84,BK900084,Accommodation,COMP-0000131,Accommodation - Standard,ACC2059,SUP5006,2024-02-20 15:00:00,2024-02-27 15:00:00,2024-01-02 00:00:00,,,7,1,20339.36,12261.72,USD,EUR,0.99663,1.0,4,0,1,Checked-Out,2024-01-02 00:00:00,bookings_202401.csv
132,85,BK900085,Accommodation,COMP-0000132,Accommodation - Standard,ACC2022,SUP5002,2024-08-02 03:00:00,2024-08-03 03:00:00,2024-05-09 00:00:00,,,1,1,440.29,316.58,EUR,EUR,1.0,1.0,1,2,0,Checked-In,2024-05-09 00:00:00,bookings_202405.csv
133,86,BK900086,Accommodation,COMP-0000133,Accommodation - Standard,ACC2045,SUP5004,2024-11-20 01:00:00,2024-11-22 01:00:00,2024-06-20 00:00:00,,,2,1,1431.88,954.73,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2024-06-20 00:00:00,bookings_202406.csv
134,87,BK900087,Accommodation,COMP-0000134,Accommodation - Premium,ACC2057,SUP5005,2023-09-20 14:00:00,2023-09-22 14:00:00,2023-06-26 00:00:00,,,2,1,1571.99,942.75,EUR,EUR,1.0,1.0,4,0,1,Confirmed,2023-06-26 00:00:00,bookings_202306.csv
135,87,BK900087,Spa,COMP-0000135,Spa - Standard,,SUP5005,2023-09-20 14:00:00,2023-09-20 16:00:00,2023-06-26 00:00:00,,,0,2,1144.14,717.58,EUR,EUR,1.0,1.0,4,0,1,Checked-Out,2023-06-26 00:00:00,bookings_202306.csv
136,88,BK900088,Accommodation,COMP-0000136,Accommodation - Premium,ACC2031,SUP5006,2024-09-18 02:00:00,2024-09-25 02:00:00,2024-07-17 00:00:00,,,7,1,19386.76,10999.27,GBP,EUR,1.00003,1.0,4,1,0,Confirmed,2024-07-17 00:00:00,bookings_202407.csv
137,88,BK900088,Minibar,COMP-0000137,Minibar - Deluxe,,SUP5003,2024-09-18 02:00:00,2024-09-18 03:00:00,2024-07-17 00:00:00,,,0,2,10960.6,6045.89,EUR,EUR,1.0,1.0,4,1,0,Checked-Out,2024-07-17 00:00:00,bookings_202407.csv
138,89,BK900089,Accommodation,COMP-0000138,Accommodation - Standard,ACC2026,SUP5004,2024-10-03 09:00:00,2024-10-10 09:00:00,2024-06-30 00:00:00,,,7,1,10957.58,7562.26,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2024-06-30 00:00:00,bookings_202406.csv
139,89,BK900089,Restaurant,COMP-0000139,Restaurant - Standard,,SUP5001,2024-10-03 09:00:00,2024-10-03 10:00:00,2024-06-30 00:00:00,,,0,2,3999.37,2725.31,GBP,EUR,1.00895,1.0,2,0,0,Checked-In,2024-06-30 00:00:00,bookings_202406.csv
140,90,BK900090,Accommodation,COMP-0000140,Accommodation - Deluxe,ACC2032,SUP5002,2023-09-11 05:00:00,2023-09-14 05:00:00,2023-07-12 00:00:00,,,3,1,2662.67,1541.83,EUR,EUR,1.0,1.0,2,1,0,Checked-Out,2023-07-12 00:00:00,bookings_202307.csv
141,91,BK900091,Accommodation,COMP-0000141,Accommodation - Premium,ACC2044,SUP5005,2024-10-17 13:00:00,2024-10-19 13:00:00,2024-06-13 00:00:00,,,2,1,4333.36,3211.92,EUR,EUR,1.0,1.0,3,0,1,Checked-In,2024-06-13 00:00:00,bookings_202406.csv
142,92,BK900092,Accommodation,COMP-0000142,Accommodation - Premium,ACC2050,SUP5005,2023-06-21 14:00:00,2023-06-24 14:00:00,2023-02-25 00:00:00,,,3,1,1500.13,999.49,EUR,EUR,1.0,1.0,1,2,1,Checked-In,2023-02-25 00:00:00,bookings_202302.csv
143,93,BK900093,Accommodation,COMP-0000143,Accommodation - Standard,ACC2056,SUP5003,2025-01-05 10:00:00,2025-01-06 10:00:00,2024-11-21 00:00:00,,,1,1,827.04,627.7,EUR,EUR,1.0,1.0,3,2,0,Checked-Out,2024-11-21 00:00:00,bookings_202411.csv
144,93,BK900093,Restaurant,COMP-0000144,Restaurant - Standard,,SUP5001,2025-01-05 10:00:00,2025-01-05 13:00:00,2024-11-21 00:00:00,,,0,2,565.54,395.07,GBP,EUR,1.08525,1.0,3,2,0,Checked-Out,2024-11-21 00:00:00,bookings_202411.csv
145,93,BK900093,Transfer,COMP-0000145,Transfer - Standard,,SUP5006,2025-01-05 10:00:00,2025-01-05 11:00:00,2024-11-21 00:00:00,,,0,3,582.13,381.69,EUR,EUR,1.0,1.0,3,2,0,Checked-Out,2024-11-21 00:00:00,bookings_202411.csv
146,94,BK900094,Accommodation,COMP-0000146,Accommodation - Premium,ACC2030,SUP5002,2024-06-19 06:00:00,2024-06-23 06:00:00,2024-01-11 00:00:00,,,4,1,4240.22,3122.76,GBP,EUR,0.93852,1.0,2,0,0,Confirmed,2024-01-11 00:00:00,bookings_202401.csv
147,94,BK900094,Transfer,COMP-0000147,Transfer - Standard,,SUP5005,2024-06-19 06:00:00,2024-06-19 08:00:00,2024-01-11 00:00:00,,,0,2,2298.57,1537.61,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2024-01-11 00:00:00,bookings_202401.csv
148,95,BK900095,Accommodation,COMP-0000148,Accommodation - Standard,ACC2047,SUP5004,2023-05-28 20:00:00,2023-05-31 20:00:00,2023-02-07 00:00:00,,,3,1,3993.94,2724.96,USD,EUR,1.04675,1.0,2,0,0,Checked-In,2023-02-07 00:00:00,bookings_202302.csv
149,95,BK900095,Parking,COMP-0000149,Parking - Standard,,SUP5002,2023-05-28 20:00:00,2023-05-28 23:00:00,2023-02-07 00:00:00,,,0,2,2466.69,1618.27,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2023-02-07 00:00:00,bookings_202302.csv
150,95,BK900095,Transfer,COMP-0000150,Transfer - Premium,,SUP5003,2023-05-28 20:00:00,2023-05-29 00:00:00,2023-02-07 00:00:00,,,0,3,1026.83,773.38,GBP,EUR,0.93966,1.0,2,0,0,Checked-Out,2023-02-07 00:00:00,bookings_202302.csv
151,96,BK900096,Accommodation,COMP-0000151,Accommodation - Deluxe,ACC2005,SUP5003,2023-12-18 23:00:00,2023-12-20 23:00:00,2023-12-01 00:00:00,,,2,1,3047.0,2009.82,USD,EUR,1.06325,1.0,3,0,1,Confirmed,2023-12-01 00:00:00,bookings_202312.csv
152,97,BK900097,Accommodation,COMP-0000152,Accommodation - Standard,ACC2047,SUP5006,2025-02-24 10:00:00,2025-02-26 10:00:00,2024-10-30 00:00:00,,,2,1,2334.81,1749.49,EUR,EUR,1.0,1.0,2,0,0,Checked-In,2024-10-30 00:00:00,bookings_202410.csv
153,97,BK900097,Minibar,COMP-0000153,Minibar - Standard,,SUP5003,2025-02-24 10:00:00,2025-02-24 11:00:00,2024-10-30 00:00:00,,,0,2,351.94,258.82,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2024-10-30 00:00:00,bookings_202410.csv
154,98,BK900098,Accommodation,COMP-0000154,Accommodation - Deluxe,ACC2018,SUP5004,2025-02-21 23:00:00,2025-03-03 23:00:00,2024-12-06 00:00:00,,,10,1,12597.11,8612.29,EUR,EUR,1.0,1.0,2,1,0,Confirmed,2024-12-06 00:00:00,bookings_202412.csv
155,98,BK900098,Laundry,COMP-0000155,Laundry - Deluxe,,SUP5005,2025-02-21 23:00:00,2025-02-22 00:00:00,2024-12-06 00:00:00,,,0,2,1925.19,1185.97,USD,EUR,0.97378,1.0,2,1,0,Confirmed,2024-12-06 00:00:00,bookings_202412.csv
156,99,BK900099,Accommodation,COMP-0000156,Accommodation - Premium,ACC2051,SUP5003,2024-11-13 16:00:00,2024-11-16 16:00:00,2024-10-12 00:00:00,,,3,1,1593.1,1028.34,EUR,EUR,1.0,1.0,3,0,0,Checked-Out,2024-10-12 00:00:00,bookings_202410.csv
157,99,BK900099,Laundry,COMP-0000157,Laundry - Premium,,SUP5002,2024-11-13 16:00:00,2024-11-13 18:00:00,2024-10-12 00:00:00,,,0,2,1063.67,754.77,EUR,EUR,1.0,1.0,3,0,0,Checked-In,2024-10-12 00:00:00,bookings_202410.csv
158,100,BK900100,Accommodation,COMP-0000158,Accommodation - Deluxe,ACC2001,SUP5002,2024-03-16 19:00:00,2024-03-20 19:00:00,2023-12-18 00:00:00,,,4,1,1141.12,869.82,USD,EUR,0.95157,1.0,1,1,1,Checked-In,2023-12-18 00:00:00,bookings_202312.csv
159,101,BK900101,Accommodation,COMP-0000159,Accommodation - Standard,ACC2014,SUP5003,2024-09-19 23:00:00,2024-09-22 23:00:00,2024-06-26 00:00:00,,,3,1,1469.64,1050.94,EUR,EUR,1.0,1.0,2,1,0,Checked-In,2024-06-26 00:00:00,bookings_202406.csv
160,102,BK900102,Accommodation,COMP-0000160,Accommodation - Deluxe,ACC2025,SUP5002,2024-10-15 16:00:00,2024-10-29 16:00:00,2024-07-04 00:00:00,,,14,1,4073.02,2379.1,EUR,EUR,1.0,1.0,1,0,1,Confirmed,2024-07-04 00:00:00,bookings_202407.csv
161,103,BK900103,Accommodation,COMP-0000161,Accommodation - Premium,ACC2027,SUP5002,2024-12-03 11:00:00,2024-12-07 11:00:00,2024-09-05 00:00:00,,,4,1,3551.24,2103.75,USD,EUR,1.07406,1.0,3,0,1,Checked-Out,2024-09-05 00:00:00,bookings_202409.csv
162,103,BK900103,Parking,COMP-0000162,Parking - Deluxe,,SUP5005,2024-12-03 11:00:00,2024-12-03 12:00:00,2024-09-05 00:00:00,,,0,2,2824.28,1766.59,EUR,EUR,1.0,1.0,3,0,1,Confirmed,2024-09-05 00:00:00,bookings_202409.csv
163,104,BK900104,Accommodation,COMP-0000163,Accommodation - Standard,ACC2035,SUP5005,2024-06-02 11:00:00,2024-06-04 11:00:00,2023-12-09 00:00:00,,,2,1,1696.04,1036.54,EUR,EUR,1.0,1.0,1,1,1,Checked-Out,2023-12-09 00:00:00,bookings_202312.csv
164,104,BK900104,Minibar,COMP-0000164,Minibar - Standard,,SUP5004,2024-06-02 11:00:00,2024-06-02 14:00:00,2023-12-09 00:00:00,,,0,2,831.04,597.93,EUR,EUR,1.0,1.0,1,1,1,Checked-In,2023-12-09 00:00:00,bookings_202312.csv
165,105,BK900105,Accommodation,COMP-0000165,Accommodation - Deluxe,ACC2021,SUP5006,2024-11-05 07:00:00,2024-11-19 07:00:00,2024-09-16 00:00:00,,,14,1,6165.31,4294.73,EUR,EUR,1.0,1.0,3,0,0,Checked-Out,2024-09-16 00:00:00,bookings_202409.csv
166,105,BK900105,Laundry,COMP-0000166,Laundry - Standard,,SUP5004,2024-11-05 07:00:00,2024-11-05 08:00:00,2024-09-16 00:00:00,,,0,2,2533.31,1797.42,EUR,EUR,1.0,1.0,3,0,0,Checked-In,2024-09-16 00:00:00,bookings_202409.csv
167,106,BK900106,Accommodation,COMP-0000167,Accommodation - Standard,ACC2031,SUP5002,2025-03-30 01:00:00,2025-04-01 01:00:00,2024-12-30 00:00:00,,,2,1,936.9,685.45,USD,EUR,1.04352,1.0,1,0,1,Checked-Out,2024-12-30 00:00:00,bookings_202412.csv
168,107,BK900107,Accommodation,COMP-0000168,Accommodation - Standard,ACC2054,SUP5004,2024-02-13 20:00:00,2024-02-20 20:00:00,2023-12-06 00:00:00,,,7,1,4428.67,3229.63,EUR,EUR,1.0,1.0,1,0,0,Confirmed,2023-12-06 00:00:00,bookings_202312.csv
169,107,BK900107,Laundry,COMP-0000169,Laundry - Premium,,SUP5001,2024-02-13 20:00:00,2024-02-13 21:00:00,2023-12-06 00:00:00,,,0,2,1154.97,795.98,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2023-12-06 00:00:00,bookings_202312.csv
170,107,BK900107,Parking,COMP-0000170,Parking - Standard,,SUP5006,2024-02-13 20:00:00,2024-02-13 23:00:00,2023-12-06 00:00:00,,,0,3,1792.04,1342.01,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2023-12-06 00:00:00,bookings_202312.csv
171,108,BK900108,Accommodation,COMP-0000171,Accommodation - Premium,ACC2046,SUP5006,2024-09-28 20:00:00,2024-10-05 20:00:00,2024-09-13 00:00:00,,,7,1,15292.3,10130.3,EUR,EUR,1.0,1.0,3,0,0,Checked-Out,2024-09-13 00:00:00,bookings_202409.csv
172,108,BK900108,Laundry,COMP-0000172,Laundry - Standard,,SUP5003,2024-09-28 20:00:00,2024-09-28 22:00:00,2024-09-13 00:00:00,,,0,2,11928.07,8520.36,EUR,EUR,1.0,1.0,3,0,0,Checked-Out,2024-09-13 00:00:00,bookings_202409.csv
173,109,BK900109,Accommodation,COMP-0000173,Accommodation - Deluxe,ACC2055,SUP5002,2023-11-15 14:00:00,2023-11-19 14:00:00,2023-09-26 00:00:00,,,4,1,5730.67,3801.29,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2023-09-26 00:00:00,bookings_202309.csv
174,109,BK900109,Parking,COMP-0000174,Parking - Standard,,SUP5003,2023-11-15 14:00:00,2023-11-15 16:00:00,2023-09-26 00:00:00,,,0,2,4518.59,3328.52,GBP,EUR,0.96504,1.0,2,0,0,Confirmed,2023-09-26 00:00:00,bookings_202309.csv
175,110,BK900110,Accommodation,COMP-0000175,Accommodation - Premium,ACC2022,SUP5005,2024-01-31 08:00:00,2024-02-07 08:00:00,2023-10-30 00:00:00,,,7,1,9675.5,6600.15,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2023-10-30 00:00:00,bookings_202310.csv
176,110,BK900110,Restaurant,COMP-0000176,Restaurant - Deluxe,,SUP5002,2024-01-31 08:00:00,2024-01-31 11:00:00,2023-10-30 00:00:00,,,0,2,6187.82,4359.5,EUR,EUR,1.0,1.0,2,0,0,Checked-Out,2023-10-30 00:00:00,bookings_202310.csv
177,110,BK900110,Minibar,COMP-0000177,Minibar - Standard,,SUP5002,2024-01-31 08:00:00,2024-01-31 10:00:00,2023-10-30 00:00:00,,,0,3,5877.56,3684.68,GBP,EUR,1.07055,1.0,2,0,0,Confirmed,2023-10-30 00:00:00,bookings_202310.csv
178,111,BK900111,Accommodation,COMP-0000178,Accommodation - Premium,ACC2037,SUP5002,2025-02-17 15:00:00,2025-02-24 15:00:00,2024-10-11 00:00:00,,,7,1,4043.97,3093.15,EUR,EUR,1.0,1.0,1,0,0,Confirmed,2024-10-11 00:00:00,bookings_202410.csv
179,112,BK900112,Accommodation,COMP-0000179,Accommodation - Standard,ACC2024,SUP5006,2024-09-24 18:00:00,2024-10-01 18:00:00,2024-06-04 00:00:00,,,7,1,3939.17,2980.27,EUR,EUR,1.0,1.0,1,0,0,Confirmed,2024-06-04 00:00:00,bookings_202406.csv
180,112,BK900112,Restaurant,COMP-0000180,Restaurant - Premium,,SUP5002,2024-09-24 18:00:00,2024-09-24 20:00:00,2024-06-04 00:00:00,,,0,2,1639.9,940.22,EUR,EUR,1.0,1.0,1,0,0,Checked-Out,2024-06-04 00:00:00,bookings_202406.csv
181,112,BK900112,Spa,COMP-0000181,Spa - Standard,,SUP5002,2024-09-24 18:00:00,2024-09-24 22:00:00,2024-06-04 00:00:00,,,0,3,2225.05,1499.48,EUR,EUR,1.0,1.0,1,0,0,Confirmed,2024-06-04 00:00:00,bookings_202406.csv
182,113,BK900113,Accommodation,COMP-0000182,Accommodation - Premium,ACC2058,SUP5003,2024-07-20 01:00:00,2024-07-22 01:00:00,2024-01-24 00:00:00,,,2,1,962.63,606.24,EUR,EUR,1.0,1.0,2,0,0,Confirmed,2024-01-24 00:00:00,bookings_202401.csv
